0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso: R$700.000,00. A CAIXA informa que o concurso 443 da Mega Sena acontecerá em 08/03/2003.
443	011	017	026	036	048	052
444	003	024	033	048	052	057
445	007	020	031	032	050	053
446	008	011	012	017	020	047
447	015	024	025	033	042	055
448	003	005	009	045	051	052
449	001	008	024	034	049	056
450	001	009	013	050	051	059
451	017	018	023	028	031	053
452	011	016	030	036	051	054
453	008	020	023	034	052	058
454	004	017	024	042	046	056
455	002	014	015	017	050	059
456	003	017	022	027	033	040
457	015	017	024	027	032	048
458	013	024	032	034	043	053
459	008	015	017	039	043	049
460	019	023	030	037	049	055
461	015	017	020	029	030	060
462	017	019	022	026	027	048
463	002	003	007	018	045	053
464	006	024	033	038	045	050
465	001	022	031	046	051	057
466	011	016	028	029	030	045
467	008	018	021	022	038	060
468	005	006	023	025	039	051
469	013	021	026	029	042	047
470	008	011	023	037	051	058
471	005	031	032	036	051	059
472	003	004	012	029	038	051
473	007	023	041	049	051	058
474	003	012	032	034	040	050
475	006	008	019	022	043	052
476	017	020	038	043	055	058
477	006	008	018	034	038	047
478	003	008	021	025	030	031
479	020	026	041	046	054	058
480	014	033	036	038	041	049
481	006	013	022	024	042	044
482	012	013	033	053	054	056
483	016	018	023	035	044	059
484	017	018	019	038	049	053
485	019	028	030	038	052	057
486	008	014	019	030	042	050
487	008	022	025	048	052	054
488	015	030	035	039	043	057
489	017	028	033	036	053	059
490	005	011	023	029	054	058
491	001	009	015	022	043	055
492	002	006	015	018	056	057
493	003	018	020	024	042	054
494	018	020	028	032	049	053
495	008	015	029	036	049	060
496	010	019	020	029	041	059
497	009	013	020	032	041	058
498	002	006	028	049	050	057
499	001	004	005	011	044	059
0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS). A CAIXA informa que o próximo concurso (500) da MEGA-SENA será realizado em Recife/PE em 27/09/2003.
500	021	029	035	036	038	054
501	016	027	028	034	039	056
502	007	013	021	024	033	050
503	007	010	021	027	048	049
504	008	011	019	030	039	050
505	003	020	028	046	047	052
506	004	015	031	034	037	038
507	003	005	027	033	044	058
508	005	010	015	045	046	056
509	028	032	033	034	035	055
510	001	004	030	041	045	058
511	003	004	008	034	036	037
512	004	008	031	040	053	058
513	010	019	027	033	039	046
514	015	036	040	042	051	052
515	015	016	039	045	048	057
516	005	013	024	033	034	035
517	007	008	028	032	038	051
518	005	008	010	015	018	044
519	009	015	019	022	036	042
520	009	012	017	032	034	035
521	015	025	028	032	038	045
522	006	014	015	025	049	052
523	028	039	040	044	045	058
524	019	029	034	041	047	048
525	008	010	024	026	032	049
526	003	021	031	036	055	059
527	006	014	017	026	050	052
528	008	012	028	031	034	037
529	001	013	033	038	045	056
530	001	006	021	025	032	049
531	001	003	007	018	035	050
532	004	009	012	013	052	053
533	013	018	021	027	053	059
534	003	008	023	031	048	057
535	006	014	028	047	049	056
536	014	015	022	023	025	037
537	003	007	019	034	037	039
538	003	025	043	045	052	056
539	006	016	019	047	050	055
540	004	022	028	030	044	049
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS). A CAIXA informa que o concurso 541 da Mega Sena ocorrerá em 28/02/2004 (sábado) às 20 horas.
541	013	027	049	052	057	058
542	004	006	019	028	035	049
543	035	037	042	046	049	054
544	011	017	033	034	047	056
545	017	029	035	040	043	057
546	004	005	013	017	046	054
547	004	013	028	030	053	059
548	014	047	049	051	058	059
549	008	013	022	046	051	058
550	016	017	038	039	045	056
551	012	021	046	048	056	057
552	009	022	047	049	052	054
553	004	043	046	053	054	058
554	015	029	031	042	047	060
555	005	023	031	033	045	049
556	008	010	017	030	033	045
557	008	012	018	023	038	049
558	007	014	031	057	058	059
559	006	013	017	025	036	053
560	002	011	018	030	032	058
561	001	020	036	039	049	055
562	016	023	035	037	055	057
563	005	008	023	034	044	051
564	010	013	020	032	038	049
565	007	031	034	035	037	045
566	006	013	017	018	020	037
567	011	031	038	041	057	058
568	013	017	022	025	029	041
569	003	009	014	015	032	057
570	015	032	033	035	036	051
571	012	013	014	031	050	051
572	003	009	016	020	033	060
573	006	017	022	029	040	059
574	002	010	017	023	032	044
575	005	018	021	029	035	048
576	007	008	018	039	043	052
577	008	023	024	028	031	047
578	003	018	023	048	056	058
579	004	009	015	017	034	039
580	015	016	018	028	038	047
581	014	017	025	030	039	052
582	013	029	040	045	051	059
583	006	007	020	041	043	055
584	007	008	023	030	032	053
585	012	024	033	036	039	057
586	011	013	038	039	045	054
587	002	018	029	030	036	060
588	011	013	045	046	053	055
589	006	007	008	013	033	059
590	004	005	018	025	028	051
591	001	003	018	034	050	058
592	013	014	042	047	055	059
593	001	025	027	029	049	059
594	010	013	029	047	053	055
595	001	002	025	043	050	054
596	011	014	028	043	054	060
597	022	027	029	040	042	056
598	005	016	034	038	050	053
599	004	006	009	023	045	051
600	016	018	031	034	039	054
601	010	019	022	029	030	037
602	007	013	038	046	055	060
603	004	008	011	012	029	044
604	015	025	041	046	049	051
605	004	024	044	049	052	053
606	006	023	032	035	041	055
607	006	011	019	027	041	059
608	006	013	019	024	030	037
609	002	006	015	058	059	060
610	025	030	043	045	047	049
611	016	021	022	033	048	049
612	015	018	033	050	053	055
613	006	013	019	044	054	055
614	012	016	031	048	057	060
615	005	008	010	027	031	051
616	002	012	016	024	026	054
617	003	005	025	033	036	049
618	003	008	010	013	024	060
619	008	012	014	016	019	046
620	001	003	013	022	029	032
621	026	029	031	049	050	057
622	019	027	029	038	050	059
623	009	023	030	042	049	055
624	008	023	034	039	043	052
625	012	024	032	040	042	059
626	007	008	018	022	039	049
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$14.000.000,00 (CATORZE MILHÕES DE REAIS). Informamos que não haverá sorteio das loterias nos dias 24 e 25/12/2004.
627	001	013	019	045	056	058
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA)próximo concurso: R$17.000.000,00. O sorteio do concurso 628 será em 05/01/2005.
628	008	016	022	030	056	058
629	015	016	039	040	047	051
630	012	016	020	045	053	060
631	001	020	028	032	044	047
632	002	019	028	048	051	054
633	005	011	022	027	046	050
634	010	013	024	041	042	056
635	008	020	026	037	042	049
636	026	028	030	032	034	050
637	011	018	043	048	052	058
638	010	011	036	041	042	050
639	013	035	039	045	051	060
640	012	019	042	046	059	060
641	001	009	013	017	033	034
642	017	036	040	044	051	056
643	014	024	037	040	042	045
644	014	027	029	031	034	057
645	003	024	048	052	053	054
646	010	013	032	047	049	060
647	011	012	014	019	054	056
648	005	023	029	042	045	048
649	009	024	033	041	048	054
650	010	024	025	029	053	059
651	026	028	039	045	048	060
652	010	018	020	024	056	057
653	005	009	019	024	031	034
654	006	010	011	040	041	056
0,00	NAO	SIM	Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 13/04/2005: R$8.000.000,00 (OITO MILHÕES DE REAIS).
655	001	026	037	039	043	048
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 16/04/2005: R$9.000.000,00 (NOVE MILHÕES DE REAIS).
656	035	036	037	046	051	059
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 20/04/2005: R$11.000.000,00 (ONZE MILHÕES DE REAIS).
657	016	020	033	058	059	060
0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 23/04/2005: R$1.000.000,00.
658	003	006	011	020	036	041
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 27/04/2005: R$2.000.000,00.
659	014	029	034	040	051	052
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 30/04/2005: R$9.000.000,00.
660	005	011	038	046	053	054
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 04/05/2005: R$10.000.000,00 (Dez milhões de reais).
661	004	027	036	040	042	055
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 07/05/2005: R$12.000.000,00.
662	004	018	023	025	056	060
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 11/05/2005: R$14.000.000,00.
663	001	027	030	049	051	055
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 14/05/2005: R$17.000.000,00.
664	001	012	036	038	055	059
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 18/05/2005: R$26.000.000,00.
665	007	008	018	025	047	048
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 21/05/2005: R$30.000.000,00 (TRINTA MILHÕES DE REAIS).
666	007	016	026	029	045	055
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 25/05/2005: R$34.000.000,00.
667	001	004	005	016	023	049
0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 28/05/2005: R$1.000.000,00.
668	001	002	014	033	049	056
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 01/06/2005: R$2.000.000,00.
669	007	024	027	040	041	049
0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 04/06/2005: R$10.000.000,00.
670	022	037	042	048	058	059
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 08/06/2005: R$12.000.000,00.
671	009	016	027	038	039	051
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 11/06/2005: R$15.000.000,00.
672	024	028	034	038	043	053
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 15/06/2005: R$17.000.000,00. Sorteios dias 13 e 14/06 serão em Martinópolis/SP.
673	006	011	020	034	037	040
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 18/06/2005: R$20.000.000,00.
674	018	022	029	032	038	042
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 22/06/2005: R$30.000.000,00.
675	024	025	030	042	043	050
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 25/06/2005: R$35.000.000,00.
676	009	015	032	041	042	049
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 29/06/2005: R$38.000.000,00.
677	008	010	025	032	048	055
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 02/07/2005: R$43.000.000,00 (QUARENTA E TRÊS MILHÕES DE REAIS).
678	014	031	040	042	044	046
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 06/07/2005: R$50.000.000,00 (CINQÜENTA MILHÕES DE REAIS).
679	003	021	025	037	054	058
0,00	NAO	SIM	Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 09/07/2005: R$20.000.000,00.
680	002	003	005	022	026	044
0,00	SIM	SIM	ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso a ser realizado em 13/07/2005: R$22.000.000,00.
681	021	025	038	053	058	059
0,00	SIM	SIM	ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 16/07/2005: R$25.000.000,00.
682	004	027	036	037	047	060
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 20/07/2005: R$27.000.000,00.
683	002	011	012	035	040	043
0,00	SIM	SIM	ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 23/07/2005: R$31.000.000,00.
684	017	019	033	037	040	050
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 27/07/2005: R$44.000.000,00.
685	005	012	027	033	043	056
0,00	NAO	SIM	Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 30/07/2005: R$1.000.000,00.
686	004	005	015	026	033	054
0,00	SIM	SIM	ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 03/08/2005: R$2.000.000,00.
687	001	007	014	041	048	059
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 06/08/2005: R$4.000.000,00.
688	011	021	030	035	047	052
