357	002	030	032	035	045	053
358	012	017	021	032	040	042
359	013	019	020	029	031	054
361	016	028	031	041	045	059
362	007	020	033	037	046	056
364	005	029	044	051	057	059
368	013	029	032	038	044	050
369	001	014	021	035	042	060
370	001	004	040	042	051	054
372	016	017	024	039	046	057
373	001	005	010	024	031	033
374	002	005	016	026	044	054
375	001	005	009	042	051	058
377	003	012	019	027	045	046
378	005	038	041	045	048	055
380	013	022	030	031	047	057
381	009	010	028	046	055	056
382	031	034	037	038	053	054
385	005	012	016	018	022	024
389	005	014	018	043	046	054
392	015	023	031	039	047	049
394	005	015	035	042	045	049
395	010	011	014	020	031	058
396	006	018	034	042	045	047
397	001	002	005	024	032	046
402	005	016	027	043	056	058
403	007	016	027	031	046	060
406	002	012	032	038	047	048
409	018	025	026	031	034	049
410	008	024	031	036	038	055
411	010	012	031	038	045	056
412	005	012	014	021	045	059
415	001	004	027	038	042	044
417	007	012	021	025	034	042
418	008	015	032	045	049	052
419	009	016	041	042	052	053
421	005	035	037	038	045	051
423	008	022	032	033	040	053
424	018	027	029	036	046	059
425	006	010	016	034	042	047
426	007	030	032	037	050	054
428	008	028	030	032	046	060
429	017	026	032	036	043	055
435	010	011	017	031	037	043
438	003	005	011	014	038	048
439	013	020	029	042	043	057
440	003	005	023	030	046	047
442	006	015	023	031	037	059
445	007	020	031	032	050	053
447	015	024	025	033	042	055
448	003	005	009	045	051	052
450	001	009	013	050	051	059
451	017	018	023	028	031	053
454	004	017	024	042	046	056
457	015	017	024	027	032	048
458	013	024	032	034	043	053
465	001	022	031	046	051	057
468	005	006	023	025	039	051
469	013	021	026	029	042	047
471	005	031	032	036	051	059
474	003	012	032	034	040	050
478	003	008	021	025	030	031
479	020	026	041	046	054	058
481	006	013	022	024	042	044
486	008	014	019	030	042	050
490	005	011	023	029	054	058
491	001	009	015	022	043	055
493	003	018	020	024	042	054
494	018	020	028	032	049	053
497	009	013	020	032	041	058
499	001	004	005	011	044	059
505	003	020	028	046	047	052
506	004	015	031	034	037	038
507	003	005	027	033	044	058
508	005	010	015	045	046	056
509	028	032	033	034	035	055
512	004	008	031	040	053	058
513	010	019	027	033	039	046
514	015	036	040	042	051	052
516	005	013	024	033	034	035
517	007	008	028	032	038	051
518	005	008	010	015	018	044
519	009	015	019	022	036	042
520	009	012	017	032	034	035
521	015	025	028	032	038	045
525	008	010	024	026	032	049
526	003	021	031	036	055	059
528	008	012	028	031	034	037
530	001	006	021	025	032	049
532	004	009	012	013	052	053
534	003	008	023	031	048	057
543	035	037	042	046	049	054
546	004	005	013	017	046	054
549	008	013	022	046	051	058
551	012	021	046	048	056	057
552	009	022	047	049	052	054
553	004	043	046	053	054	058
554	015	029	031	042	047	060
555	005	023	031	033	045	049
558	007	014	031	057	058	059
560	002	011	018	030	032	058
563	005	008	023	034	044	051
564	010	013	020	032	038	049
565	007	031	034	035	037	045
567	011	031	038	041	057	058
569	003	009	014	015	032	057
570	015	032	033	035	036	051
571	012	013	014	031	050	051
572	003	009	016	020	033	060
574	002	010	017	023	032	044
575	005	018	021	029	035	048
577	008	023	024	028	031	047
579	004	009	015	017	034	039
584	007	008	023	030	032	053
588	011	013	045	046	053	055
590	004	005	018	025	028	051
592	013	014	042	047	055	059
597	022	027	029	040	042	056
598	005	016	034	038	050	053
599	004	006	009	023	045	051
600	016	018	031	034	039	054
602	007	013	038	046	055	060
604	015	025	041	046	049	051
606	006	023	032	035	041	055
614	012	016	031	048	057	060
615	005	008	010	027	031	051
617	003	005	025	033	036	049
619	008	012	014	016	019	046
620	001	003	013	022	029	032
621	026	029	031	049	050	057
623	009	023	030	042	049	055
625	012	024	032	040	042	059
631	001	020	028	032	044	047
633	005	011	022	027	046	050
634	010	013	024	041	042	056
635	008	020	026	037	042	049
636	026	028	030	032	034	050
638	010	011	036	041	042	050
640	012	019	042	046	059	060
641	001	009	013	017	033	034
643	014	024	037	040	042	045
644	014	027	029	031	034	057
646	010	013	032	047	049	060
648	005	023	029	042	045	048
649	009	024	033	041	048	054
653	005	009	019	024	031	034
656	035	036	037	046	051	059
660	005	011	038	046	053	054
661	004	027	036	040	042	055
667	001	004	005	016	023	049
670	022	037	042	048	058	059
671	009	016	027	038	039	051
674	018	022	029	032	038	042
675	024	025	030	042	043	050
676	009	015	032	041	042	049
677	008	010	025	032	048	055
678	014	031	040	042	044	046
680	002	003	005	022	026	044
685	005	012	027	033	043	056
686	004	005	015	026	033	054
689	006	007	031	049	051	060
693	013	014	017	031	041	050
696	009	016	034	037	053	057
697	028	031	032	035	051	053
700	002	003	014	024	031	040
701	001	013	023	031	048	060
708	007	009	013	039	045	047
709	004	006	009	022	029	044
710	005	025	034	039	046	049
711	005	010	033	040	041	059
713	001	012	016	026	046	054
716	002	007	016	029	032	050
719	003	032	037	039	047	053
720	012	031	044	051	054	056
722	009	018	036	044	057	060
725	003	009	035	037	041	049
726	001	005	007	037	040	047
727	004	012	014	030	042	059
728	008	013	024	032	042	044
729	005	018	033	043	056	057
733	002	012	026	031	043	046
735	009	015	038	040	042	052
737	011	012	024	032	033	038
738	014	015	026	030	042	054
743	020	023	025	032	054	060
744	004	012	023	026	039	046
750	010	017	033	042	054	058
752	004	023	024	025	029	042
754	003	004	013	034	042	050
756	005	027	037	038	041	050
757	012	017	018	030	032	058
759	030	031	039	045	048	059
760	012	017	044	045	046	060
762	009	012	021	037	039	054
763	001	009	026	040	047	048
766	001	019	024	042	050	058
767	015	022	032	038	050	054
771	014	021	029	034	046	047
773	003	005	014	029	034	051
774	005	010	037	046	054	058
775	012	027	042	046	047	050
778	020	031	036	037	045	051
782	002	011	023	035	042	059
783	004	008	021	032	043	048
784	008	027	037	042	053	056
785	005	008	017	035	037	048
786	010	011	026	027	031	041
787	020	031	034	037	054	060
788	017	019	029	031	044	057
789	006	031	038	039	050	060
791	009	014	019	035	042	058
792	009	029	034	043	045	056
794	003	038	042	047	055	056
796	005	019	024	034	039	043
798	003	004	009	029	032	052
799	019	029	035	042	055	057
801	011	019	020	022	042	048
803	003	005	010	021	028	057
807	002	008	027	032	049	056
808	002	015	021	031	046	057
809	005	011	015	023	025	030
810	001	004	005	033	037	048
811	010	028	032	041	047	057
813	009	015	023	045	046	056
814	002	008	011	041	046	050
815	009	019	037	039	050	057
818	008	009	022	025	041	044
819	005	019	025	046	051	058
820	010	017	021	032	045	046
821	004	029	033	036	038	042
824	006	007	009	020	033	048
827	018	024	030	042	051	056
828	023	028	038	042	050	053
829	010	014	032	047	050	056
831	003	032	033	042	048	050
833	013	016	046	053	057	058
835	018	031	033	049	057	058
837	005	006	016	024	034	060
838	009	023	030	038	044	047
840	017	029	031	035	043	059
841	007	022	032	036	038	051
842	007	009	030	044	051	060
847	014	015	027	042	044	048
848	017	027	032	034	047	056
849	008	009	039	044	049	058
851	003	016	019	032	035	058
853	030	038	046	051	056	059
855	003	024	031	042	043	053
856	011	015	040	041	042	047
858	004	018	023	031	037	054
859	009	012	034	046	047	057
860	002	008	017	022	042	044
861	039	040	042	047	059	060
863	015	024	032	050	053	057
864	008	011	031	033	042	057
866	005	027	036	040	046	048
869	027	029	042	049	050	051
871	001	005	010	017	047	058
872	005	018	031	043	055	058
874	010	020	042	044	052	059
877	013	015	020	028	031	036
879	010	028	029	035	042	046
880	025	030	037	046	049	051
882	017	041	042	044	045	060
883	021	032	037	052	053	060
885	004	013	031	033	047	051
887	001	012	021	032	034	044
890	007	009	017	021	022	054
892	001	019	042	044	049	052
896	005	011	022	031	035	041
897	007	021	022	043	046	057
901	013	016	032	033	034	056
903	005	017	020	032	041	055
904	032	044	048	051	053	059
907	009	036	037	041	051	053
908	001	009	019	025	050	052
909	017	022	026	028	038	042
911	001	006	028	029	046	049
913	014	030	036	038	046	059
914	009	012	023	033	045	051
916	005	028	033	036	037	038
917	023	025	030	046	047	059
919	003	025	031	041	043	060
920	005	017	024	052	055	057
921	001	009	035	041	048	057
925	008	022	036	037	046	052
927	019	023	026	031	033	036
928	004	010	032	033	049	060
930	020	028	037	046	049	055
932	002	017	021	036	042	053
935	007	013	018	029	031	045
936	005	014	022	029	033	044
940	005	025	031	033	037	051
942	005	008	018	042	052	059
946	001	005	012	047	052	059
947	003	005	011	014	033	058
948	022	041	044	046	052	054
950	023	041	042	048	049	059
953	001	016	039	042	048	055
954	005	008	018	024	033	057
955	005	012	021	032	033	035
956	046	047	051	054	057	059
957	024	025	032	034	050	057
959	003	005	011	033	039	057
964	008	013	020	026	033	042
965	005	030	036	039	057	058
967	005	013	014	018	030	057
970	005	021	028	034	054	057
972	015	018	031	033	034	056
974	012	016	020	031	038	045
975	009	030	033	037	040	041
977	003	005	007	009	017	032
978	012	016	018	027	042	058
979	003	015	028	031	039	051
983	016	022	032	038	040	045
984	004	010	020	043	046	047
985	004	016	018	046	056	059
986	006	015	019	024	031	032
987	013	027	031	034	047	058
988	008	017	046	048	056	060
989	002	021	027	029	032	038
991	008	009	015	038	041	060
993	005	024	025	026	042	060
995	004	016	031	036	054	055
997	009	017	018	032	053	055
998	003	004	021	022	028	032
1002	003	007	025	031	040	058
1003	005	010	016	023	026	027
1005	004	006	012	037	041	042
1008	007	013	015	034	042	048
1010	002	003	013	037	046	054
1013	007	009	012	019	020	041
1014	008	009	025	041	057	060
1016	005	009	011	020	025	060
1017	006	019	031	034	051	056
1018	009	024	044	051	055	058
1019	004	013	023	029	046	047
1020	001	002	019	032	039	052
1021	002	033	042	043	051	055
1022	005	021	031	039	040	056
1029	005	016	017	020	024	032
1031	024	033	040	043	046	049
1033	005	006	017	033	039	054
1034	001	003	018	020	042	049
1037	004	036	044	046	053	056
1042	013	018	025	030	046	051
1045	001	005	006	017	031	050
1046	028	040	042	054	055	057
1049	002	005	017	029	034	052
1053	015	027	034	042	049	053
1055	012	015	016	020	027	032
1060	001	003	016	018	041	042
1061	009	021	023	030	041	056
1066	006	010	025	032	043	049
1069	009	017	028	045	049	053
1070	005	008	016	023	041	053
1071	005	007	037	043	053	054
1072	009	018	019	043	047	054
1073	008	025	032	034	036	044
1076	004	010	019	032	033	042
1077	005	006	009	011	018	037
1079	005	012	024	028	036	037
1081	009	016	024	029	052	056
1083	010	020	023	028	042	043
1084	005	020	029	033	040	059
1087	003	020	028	032	036	046
1088	006	024	031	035	042	057
1089	002	018	020	032	037	048
1090	009	020	024	036	040	042
1092	001	009	030	033	034	040
1094	009	010	021	036	041	048
1099	014	031	035	038	044	055
1100	007	017	018	033	041	042
1102	009	011	023	035	046	051
1107	003	009	020	036	053	054
1108	007	009	039	043	044	060
1110	006	014	026	028	042	045
1111	004	009	025	032	033	043
1112	004	032	034	043	052	058
1116	004	009	013	017	020	047
1122	026	044	046	049	055	056
1125	003	007	029	033	042	056
1126	004	031	042	052	057	059
1127	005	008	014	024	029	030
1129	012	017	019	032	047	055
1130	005	018	023	032	049	054
1133	005	010	016	021	039	058
1134	009	022	029	036	051	056
1135	004	005	006	019	023	039
1136	007	031	032	034	037	043
1139	009	028	031	036	037	042
1140	010	027	040	046	049	058
1141	009	037	040	050	058	060
1142	003	015	026	028	031	058
1147	006	023	031	033	039	052
1148	027	028	029	032	048	055
1149	007	008	023	036	046	054
1150	015	017	028	031	035	052
1153	006	017	019	034	046	055
1156	009	024	031	044	048	049
1157	009	029	041	043	046	049
1158	023	030	031	054	055	060
1159	005	006	034	046	053	055
1160	001	003	005	018	040	048
1161	004	007	042	047	048	051
1162	018	022	025	030	031	041
1163	005	017	031	047	051	053
1165	020	040	042	052	054	060
1166	022	028	030	031	035	054
1168	004	005	020	047	053	056
1169	001	011	014	023	042	048
1170	011	013	027	034	046	049
1173	005	007	024	025	036	047
1179	005	022	028	047	059	060
1181	018	020	026	031	044	045
1183	005	010	012	020	029	037
1184	004	009	023	027	028	030
1188	009	020	044	052	059	060
1189	014	021	027	031	035	050
1193	002	009	012	014	032	054
1201	028	032	036	049	055	060
1202	008	009	011	048	053	060
1203	007	009	030	033	038	055
1204	005	010	025	039	043	052
1207	009	011	022	032	035	056
1209	005	014	017	030	035	038
1210	003	007	009	010	031	034
1211	003	015	031	036	048	054
1214	005	029	030	036	041	048
1217	005	011	015	028	043	050
1218	010	023	029	031	033	046
1220	005	015	043	048	052	055
1221	005	014	037	043	046	058
1222	005	008	019	026	048	057
1223	015	017	035	042	047	048
1225	031	032	034	040	050	055
1226	010	031	040	050	055	056
1227	004	028	030	031	035	054
1229	012	030	032	040	049	060
1230	009	012	019	022	035	037
1231	005	020	023	027	039	049
1233	022	029	032	049	054	059
1234	003	005	019	024	030	035
1237	005	018	021	026	039	059
1240	008	009	012	022	042	049
1243	009	019	023	029	032	057
1247	003	009	011	024	036	051
1251	005	027	034	046	048	052
1254	007	009	014	018	029	039
1255	005	023	038	039	051	054
1259	004	006	039	046	054	058
1260	019	023	029	031	041	053
1261	010	014	022	041	042	053
1262	005	007	008	009	011	039
1265	013	019	024	046	050	060
1266	006	010	033	039	042	060
1269	004	005	015	017	027	051
1270	005	009	024	031	033	042
1276	005	009	011	022	036	040
1277	012	018	031	050	059	060
1284	020	021	026	029	031	036
1285	010	015	028	031	033	038
1286	002	005	028	033	051	052
1287	011	012	031	033	042	052
1288	017	030	032	040	042	056
1292	009	011	023	030	031	054
1295	002	005	015	020	043	057
1296	010	014	043	046	049	053
1297	002	005	011	013	056	059
1299	008	022	032	043	053	056
1300	043	044	046	053	054	059
1303	008	019	046	051	052	054
1305	003	005	011	036	044	046
1307	007	010	032	043	047	054
1309	007	012	025	026	032	039
1310	008	009	014	032	053	059
1311	007	009	012	019	045	054
1312	005	020	022	028	029	030
1314	038	042	044	052	058	060
1316	008	013	025	034	042	048
1318	011	014	016	028	034	046
1319	004	005	016	018	027	051
1324	018	029	031	044	051	057
1325	002	005	016	020	035	043
1331	009	024	026	039	046	057
1332	003	005	013	024	035	059
1333	025	026	028	033	042	051
1336	001	032	038	047	051	054
1342	005	007	042	046	050	060
1343	019	020	031	042	051	056
1344	008	019	021	036	042	059
1346	012	032	040	047	048	059
1347	009	019	045	046	054	056
1349	009	019	020	050	051	060
1352	009	018	024	035	036	059
1353	003	011	013	027	032	047
1354	002	008	038	042	048	049
1355	011	017	024	039	046	049
1356	006	013	021	022	031	046
1363	025	035	042	045	052	057
1365	002	024	026	032	035	050
1368	010	021	026	029	032	038
1369	005	016	024	032	038	046
1370	002	004	005	027	049	059
1372	003	036	040	046	058	060
1374	006	021	028	031	033	043
1376	009	011	021	049	053	054
1377	002	005	012	013	025	035
1378	002	005	017	018	054	059
1379	005	012	036	045	050	058
1382	005	013	016	017	027	055
1383	007	009	023	044	046	055
1384	002	018	030	031	045	056
1385	027	035	036	037	042	059
1387	018	027	032	043	050	052
1388	022	029	031	043	050	054
1390	004	019	027	028	029	031
1394	011	016	024	035	046	050
1395	005	011	017	019	044	048
1398	014	032	033	040	042	051
1400	009	026	034	043	053	054
1402	002	009	010	021	027	038
1403	013	016	020	026	039	042
1404	007	008	027	031	032	051
1405	003	014	017	032	037	039
1407	018	029	031	042	043	053
1410	018	029	040	042	050	054
1411	008	012	032	044	046	048
1414	021	037	044	046	049	057
1415	026	036	040	046	049	051
1417	005	012	045	052	056	059
1421	019	031	039	044	053	059
1422	002	005	013	017	039	044
1429	009	012	022	039	048	060
1430	002	019	022	030	046	052
1431	005	009	013	033	040	054
1432	016	024	025	042	045	059
1433	004	013	014	040	046	052
1438	007	014	031	033	036	049
1439	002	034	035	042	043	055
1443	012	020	032	048	052	054
1444	002	005	027	028	048	055
1445	005	019	032	041	049	058
1446	006	013	024	032	040	051
1450	026	027	031	038	044	045
1453	006	013	025	032	047	057
1455	014	032	033	036	041	052
1457	015	016	034	042	046	059
1461	031	036	044	047	049	054
1462	005	009	025	027	038	040
1464	002	024	032	050	054	059
1477	003	004	046	050	056	059
1480	009	014	021	026	036	052
1482	006	009	011	034	041	053
1487	004	009	017	023	028	053
1490	001	003	031	032	043	052
1492	004	009	018	044	046	048
1497	004	005	007	027	045	058
1498	006	011	027	040	046	049
1500	010	018	031	043	057	059
1503	003	004	016	022	036	042
1504	002	010	012	030	041	042
1505	001	002	006	009	016	032
1506	003	014	018	034	042	049
1507	024	046	050	051	052	056
1509	001	006	027	046	051	059
1510	001	008	017	044	046	053
1511	004	008	017	029	031	045
1512	011	028	035	042	046	058
1513	017	028	031	056	057	058
1514	016	017	023	042	059	060
1518	008	009	028	041	048	055
1519	005	006	015	023	056	059
1520	007	031	035	036	046	048
1522	005	008	023	032	033	056
1523	022	025	031	039	041	044
1524	002	012	040	046	052	053
1525	002	026	030	035	046	054
1527	016	032	036	042	044	048
1531	012	013	024	041	042	044
1532	002	011	023	031	042	044
1535	008	009	025	041	054	055
1536	013	018	029	032	050	058
1540	003	017	027	032	047	054
1541	005	024	037	044	049	058
1547	002	009	010	018	021	028
1548	019	041	042	044	047	054
1549	010	012	016	020	032	053
1550	009	013	021	027	036	056
1552	007	018	024	026	039	046
1553	020	021	022	029	046	060
1554	030	032	049	050	052	053
1555	002	005	023	033	052	059
1557	004	016	018	031	045	046
1558	007	015	017	031	042	054
1564	025	038	044	046	053	054
1566	005	006	011	032	036	060
1568	019	024	025	028	042	058
1569	005	015	018	031	042	053
1570	015	018	024	042	046	056
1571	003	029	032	046	055	060
1572	020	027	042	045	046	047
1574	006	027	028	033	046	048
1575	001	004	005	014	045	056
1576	013	015	021	026	030	046
1577	011	014	025	032	051	059
1581	014	015	025	030	031	034
1583	002	009	017	018	045	047
1586	008	039	043	046	047	058
1588	023	029	032	036	045	049
1589	004	005	011	019	041	051
1592	031	036	038	041	042	049
1593	004	009	017	018	021	038
1595	002	005	008	042	046	059
1596	001	005	007	010	012	045
1597	005	010	016	044	050	052
1598	029	031	036	042	047	053
1600	009	023	032	035	046	057
1603	013	020	027	031	053	060
1605	009	019	021	030	031	042
1606	001	015	037	042	046	054
1607	007	031	032	041	051	052
1608	005	006	017	043	054	059
1610	001	004	009	035	036	053
1612	006	013	017	036	042	051
1613	004	018	031	044	046	049
1615	005	020	026	031	033	044
1616	028	031	040	042	046	058
1617	003	023	026	031	047	054
1618	009	020	024	043	051	052
1619	005	008	017	042	046	047
1622	004	005	007	021	045	053
1624	002	027	032	041	047	058
1626	003	005	014	035	043	052
1627	020	026	032	041	045	057
1634	009	010	023	033	044	051
1635	008	023	028	030	032	051
1637	001	005	024	047	055	056
1638	001	002	038	041	042	058
1640	002	006	018	023	031	046
1641	023	029	030	033	046	051
1642	003	023	042	043	047	060
1645	008	018	021	031	037	038
1649	024	033	038	042	044	054
1653	001	021	022	027	032	045
1654	007	016	033	042	050	058
1655	007	024	028	046	053	056
1660	008	017	034	038	042	051
1665	001	005	011	016	020	056
1668	005	040	047	052	055	057
1669	028	029	031	045	048	049
1671	021	027	031	045	055	056
1672	001	003	005	010	020	042
1673	005	010	023	024	035	047
1674	022	030	042	050	058	059
1678	009	011	017	019	035	052
1679	001	002	027	028	046	047
1680	023	037	038	046	047	051
1683	004	012	032	033	034	048
1684	009	012	018	031	039	050
1685	003	018	031	039	046	051
1686	009	014	037	044	046	055
1687	015	024	037	046	049	058
1688	018	023	030	032	042	056
1689	002	005	013	027	041	053
1693	005	015	018	019	021	038
1696	001	012	017	031	037	046
1701	003	009	018	032	040	056
1704	001	007	011	032	051	059
1706	012	031	034	036	048	056
1708	017	029	032	038	045	050
1709	007	019	030	035	042	047
1716	002	025	036	041	042	053
1717	002	009	016	037	044	058
1718	004	030	031	032	047	053
1719	001	022	031	034	044	054
1720	018	023	031	039	049	057
1722	009	023	039	041	049	058
1723	014	027	030	046	052	060
1725	016	018	026	030	031	034
1726	003	010	042	049	054	057
1728	003	008	028	039	042	059
1730	001	010	017	024	042	051
1731	005	018	027	043	049	059
1733	003	005	009	014	041	046
1735	006	016	033	034	045	046
1736	012	013	024	029	032	041
1737	005	008	042	050	051	059
1738	012	028	037	046	048	053
1739	009	010	017	032	034	046
1741	015	018	020	032	048	049
1743	004	010	029	031	034	035
1744	009	012	014	029	042	056
1745	009	013	018	047	052	060
1750	015	017	020	031	041	048
1751	015	022	023	042	051	057
1752	009	036	037	053	055	060
1754	020	027	030	031	040	053
1755	002	005	008	018	030	048
1758	006	011	016	023	036	042
1761	009	010	036	050	053	055
1762	026	032	042	045	055	059
1763	009	012	015	021	031	036
1766	022	023	041	046	053	060
1768	005	007	011	034	035	050
1769	032	037	044	047	054	060
1771	002	020	027	028	032	038
1775	002	018	031	042	051	056
1780	006	020	022	031	033	034
1785	005	011	027	041	042	054
1787	001	005	013	025	026	029
1788	003	013	042	045	056	059
1791	012	018	046	050	053	055
1794	001	005	034	037	040	060
1795	030	042	047	050	055	058
1798	002	009	023	028	045	053
1800	006	011	016	019	031	056
1805	017	022	027	031	049	057
1806	011	020	035	042	055	058
1809	009	012	023	024	046	054
1811	005	017	032	035	037	057
1812	020	023	032	034	037	045
1813	009	011	013	015	019	051
1814	009	011	027	046	051	053
1816	005	010	012	022	028	046
1821	019	022	031	036	052	053
1823	004	009	021	034	054	059
1824	005	006	012	019	030	060
1826	017	019	032	043	048	051
1827	026	033	042	043	053	054
1828	006	011	032	040	048	059
1829	007	013	024	030	032	053
1831	015	027	028	032	048	055
1832	014	034	046	047	056	057
1833	002	003	007	016	027	042
1838	005	008	024	030	057	059
1839	007	022	028	032	056	058
1845	003	009	013	029	030	051
1848	009	040	041	050	055	058
1849	003	005	011	027	035	044
1850	023	024	032	038	040	041
1854	025	030	031	034	043	059
1856	002	009	014	022	032	037
1861	002	004	009	035	045	060
1862	002	008	035	042	049	056
1864	004	005	014	037	040	060
1865	001	005	031	032	037	042
1868	001	005	023	025	028	031
1870	018	020	030	032	033	040
1872	011	013	025	039	046	056
1873	005	025	028	041	053	054
1877	013	016	023	024	032	035
1879	005	010	020	057	058	059
1880	005	016	019	037	051	056
1882	009	010	019	035	037	041
1884	001	004	023	032	038	059
1885	007	014	018	023	032	059
1887	011	023	034	041	046	056
1890	005	011	022	024	051	053
1894	021	031	035	053	054	057
1895	002	003	005	010	015	034
1897	009	022	025	047	052	058
1900	008	011	027	028	043	046
1902	002	007	009	018	021	025
1903	009	010	015	028	043	045
1910	006	009	015	022	039	048
1911	016	018	023	030	032	033
1912	010	013	033	035	036	042
1914	016	029	033	039	042	044
1916	003	009	018	023	050	052
1917	004	021	025	033	036	046
1920	025	031	033	039	043	045
1923	009	034	042	045	046	059
1926	002	003	014	020	030	046
1927	005	011	013	019	030	031
1931	002	008	009	015	022	034
1938	010	016	032	040	042	054
1940	009	013	016	017	036	047
1941	001	009	024	038	048	049
1943	009	011	012	030	039	043
1944	008	009	039	047	057	059
1950	010	021	032	034	048	057
1952	009	021	036	038	052	053
1953	009	026	029	042	043	045
1954	009	025	033	035	040	049
1956	005	008	020	028	040	045
1961	017	025	026	030	032	050
1962	005	006	015	025	039	053
1963	004	005	007	034	042	060
1964	002	027	032	036	048	050
1966	010	013	019	032	040	060
1967	013	030	032	039	046	054
1969	008	020	030	032	048	059
1970	005	010	018	024	039	052
1972	009	016	020	054	057	059
1977	003	016	028	032	034	037
